# Amateur (Ham) Radio Spot Count File
#
# sDate: 2014-04-01 00:00:00
# eDate: 2014-05-01 00:00:00
# rgc_lim: None
# filter_regions: ['US', 'Europe']
# filter_region_kind: mids
# bands: [7, 14]
# bin_size: 0:01:00
# Sources: ['WSPR', 'RBN']
#
datetime_ut,7MHz-US,14MHz-US,7MHz-Europe,14MHz-Europe
2014-04-01 10:49:00,3,2,0,29
2014-04-01 10:50:00,5,21,7,143
2014-04-01 10:51:00,4,1,0,14
2014-04-01 10:52:00,26,14,14,139
2014-04-01 10:53:00,5,0,1,25
2014-04-01 10:54:00,7,30,41,144
2014-04-01 10:55:00,2,0,5,27
2014-04-01 10:56:00,31,11,5,156
2014-04-01 10:57:00,2,2,0,35
2014-04-01 10:58:00,20,37,12,175
2014-04-01 10:59:00,10,0,18,45
2014-04-01 11:00:00,53,12,17,137
2014-04-01 11:01:00,16,2,1,22
2014-04-01 11:02:00,20,6,16,74
2014-04-01 11:03:00,6,2,1,19
2014-04-01 11:04:00,36,11,25,134
2014-04-01 11:05:00,6,0,18,57
2014-04-01 11:06:00,25,21,16,169
2014-04-01 11:07:00,1,3,2,12
2014-04-01 11:08:00,32,26,33,128
2014-04-01 11:09:00,4,3,5,32
2014-04-01 11:10:00,21,37,6,174
2014-04-01 11:11:00,2,0,5,9
2014-04-01 11:12:00,15,11,11,114
2014-04-01 11:13:00,1,0,0,30
2014-04-01 11:14:00,1,26,4,145
2014-04-01 11:15:00,9,13,2,4
2014-04-01 11:16:00,37,24,6,196
2014-04-01 11:17:00,21,2,2,12
2014-04-01 11:18:00,29,29,19,76
2014-04-01 11:19:00,5,2,1,4
2014-04-01 11:20:00,28,21,11,136
2014-04-01 11:21:00,2,0,0,8
2014-04-01 11:22:00,30,9,4,79
2014-04-01 11:23:00,2,2,5,24
2014-04-01 11:24:00,19,28,9,179
2014-04-01 11:25:00,12,1,0,18
2014-04-01 11:26:00,23,21,20,130
2014-04-01 11:27:00,8,2,0,14
2014-04-01 11:28:00,47,21,12,109
2014-04-01 11:29:00,3,3,18,7
2014-04-01 11:30:00,16,15,11,151
2014-04-01 11:31:00,2,0,0,27
2014-04-01 11:32:00,23,7,23,178
2014-04-01 11:33:00,2,6,4,24
2014-04-01 11:34:00,15,46,9,162
2014-04-01 11:35:00,0,0,13,33
2014-04-01 11:36:00,8,32,9,173
2014-04-01 11:37:00,0,1,6,25
2014-04-01 11:38:00,29,30,9,145
2014-04-01 11:39:00,3,4,6,36
2014-04-01 11:40:00,21,10,16,162
2014-04-01 11:41:00,0,0,5,6
2014-04-01 11:42:00,12,27,16,81
2014-04-01 11:43:00,37,1,2,8
2014-04-01 11:44:00,30,46,20,89
2014-04-01 11:45:00,3,1,8,11
2014-04-01 11:46:00,19,6,4,163
2014-04-01 11:47:00,1,1,19,6
2014-04-01 11:48:00,60,18,25,124
2014-04-01 11:49:00,2,1,2,2
2014-04-01 11:50:00,1,37,12,83
2014-04-01 11:51:00,9,1,12,6
2014-04-01 11:52:00,18,20,23,116
2014-04-01 11:53:00,13,4,2,23
2014-04-01 11:54:00,15,19,14,151
2014-04-01 11:55:00,3,3,0,13
2014-04-01 11:56:00,17,27,6,147
2014-04-01 11:57:00,0,16,1,8
2014-04-01 11:58:00,7,38,20,127
2014-04-01 11:59:00,2,1,3,34
2014-04-01 12:00:00,21,19,41,129
2014-04-01 12:01:00,8,0,5,23
2014-04-01 12:02:00,8,22,22,86
2014-04-01 12:03:00,3,14,7,24
2014-04-01 12:04:00,33,45,35,122
2014-04-01 12:05:00,3,2,2,23
2014-04-01 12:06:00,38,62,19,107
2014-04-01 12:07:00,20,2,0,15
2014-04-01 12:08:00,33,23,16,126
2014-04-01 12:09:00,12,2,3,5
2014-04-01 12:10:00,41,47,10,157
2014-04-01 12:11:00,4,5,3,22
2014-04-01 12:12:00,7,3,22,149
2014-04-01 12:13:00,0,2,16,23
2014-04-01 12:14:00,3,46,29,135
2014-04-01 12:15:00,2,3,18,59
2014-04-01 12:16:00,25,37,11,108
2014-04-01 12:17:00,11,0,7,18
2014-04-01 12:18:00,13,36,13,106
2014-04-01 12:19:00,4,3,12,32
2014-04-01 12:20:00,11,30,10,176
2014-04-01 12:21:00,17,13,1,29
2014-04-01 12:22:00,16,2,15,165
2014-04-01 12:23:00,3,2,4,66
2014-04-01 12:24:00,15,22,8,114
2014-04-01 12:25:00,2,2,0,40
2014-04-01 12:26:00,10,59,14,110
2014-04-01 12:27:00,0,3,6,16
2014-04-01 12:28:00,25,26,32,149
2014-04-01 12:29:00,9,3,7,45
2014-04-01 12:30:00,9,96,22,187
2014-04-01 12:31:00,4,3,5,54
2014-04-01 12:32:00,11,7,8,124
2014-04-01 12:33:00,13,4,12,67
2014-04-01 12:34:00,0,37,13,124
2014-04-01 12:35:00,0,1,2,23
2014-04-01 12:36:00,2,34,26,178
2014-04-01 12:37:00,3,1,3,26
2014-04-01 12:38:00,13,69,16,92
2014-04-01 12:39:00,0,2,1,6
2014-04-01 12:40:00,8,45,14,140
2014-04-01 12:41:00,2,0,3,30
2014-04-01 12:42:00,12,43,22,72
2014-04-01 12:43:00,0,1,2,46
2014-04-01 12:44:00,18,49,14,119
2014-04-01 12:45:00,2,1,18,21
2014-04-01 12:46:00,10,66,17,88
2014-04-01 12:47:00,1,13,5,53
2014-04-01 12:48:00,23,54,24,146
2014-04-01 12:49:00,0,4,13,11
2014-04-01 12:50:00,3,50,20,175
2014-04-01 12:51:00,1,4,12,18
2014-04-01 12:52:00,13,51,31,104
2014-04-01 12:53:00,18,3,21,83
2014-04-01 12:54:00,2,22,22,116
2014-04-01 12:55:00,10,4,5,6
2014-04-01 12:56:00,9,82,7,137
2014-04-01 12:57:00,1,12,1,10
2014-04-01 12:58:00,9,24,15,151
2014-04-01 12:59:00,11,1,5,36
2014-04-01 13:00:00,5,56,25,145
2014-04-01 13:01:00,10,1,0,28
2014-04-01 13:02:00,11,21,13,134
2014-04-01 13:03:00,14,11,2,25
2014-04-01 13:04:00,9,56,10,118
2014-04-01 13:05:00,3,3,0,11
2014-04-01 13:06:00,13,72,26,115
2014-04-01 13:07:00,12,2,2,5
2014-04-01 13:08:00,12,41,27,154
2014-04-01 13:09:00,5,2,1,27
2014-04-01 13:10:00,2,37,18,173
2014-04-01 13:11:00,1,1,2,3
2014-04-01 13:12:00,19,69,81,131
2014-04-01 13:13:00,0,5,5,7
2014-04-01 13:14:00,4,50,3,141
2014-04-01 13:15:00,0,6,2,42
2014-04-01 13:16:00,4,39,23,135
2014-04-01 13:17:00,0,0,2,7
2014-04-01 13:18:00,19,43,22,172
2014-04-01 13:19:00,7,1,2,22
2014-04-01 13:20:00,6,78,10,139
2014-04-01 13:21:00,3,1,2,23
2014-04-01 13:22:00,8,37,10,122
2014-04-01 13:23:00,10,1,0,14
2014-04-01 13:24:00,13,75,16,188
2014-04-01 13:25:00,11,11,1,10
2014-04-01 13:26:00,15,18,19,142
2014-04-01 13:27:00,4,10,11,12
2014-04-01 13:28:00,7,39,21,215
2014-04-01 13:29:00,11,1,4,34
2014-04-01 13:30:00,13,87,14,101
2014-04-01 13:31:00,9,1,2,6
2014-04-01 13:32:00,4,42,12,129
2014-04-01 13:33:00,2,0,0,36
2014-04-01 13:34:00,1,69,25,139
2014-04-01 13:35:00,0,11,13,42
2014-04-01 13:36:00,11,16,16,130
2014-04-01 13:37:00,1,2,3,58
2014-04-01 13:38:00,9,48,30,123
2014-04-01 13:39:00,3,8,7,27
2014-04-01 13:40:00,9,47,13,149
2014-04-01 13:41:00,15,2,13,21
2014-04-01 13:42:00,4,41,25,55
2014-04-01 13:43:00,0,1,6,24
2014-04-01 13:44:00,13,64,23,148
2014-04-01 13:45:00,2,14,2,11
2014-04-01 13:46:00,2,24,23,143
2014-04-01 13:47:00,1,4,6,7
2014-04-01 13:48:00,11,31,28,129
2014-04-01 13:49:00,5,8,12,10
2014-04-01 13:50:00,9,53,20,122
2014-04-01 13:51:00,8,1,3,42
2014-04-01 13:52:00,3,58,17,158
2014-04-01 13:53:00,10,13,2,34
2014-04-01 13:54:00,9,37,14,135
2014-04-01 13:55:00,2,1,1,16
2014-04-01 13:56:00,6,40,22,106
2014-04-01 13:57:00,1,3,1,33
2014-04-01 13:58:00,8,45,20,196
2014-04-01 13:59:00,9,5,2,23
2014-04-01 14:00:00,4,48,30,166
2014-04-01 14:01:00,8,13,6,20
2014-04-01 14:02:00,5,35,20,102
2014-04-01 14:03:00,3,10,2,16
2014-04-01 14:04:00,3,50,8,145
2014-04-01 14:05:00,2,3,7,63
2014-04-01 14:06:00,3,64,30,190
2014-04-01 14:07:00,0,15,9,63
2014-04-01 14:08:00,6,59,16,186
2014-04-01 14:09:00,0,7,0,20
2014-04-01 14:10:00,3,52,15,111
2014-04-01 14:11:00,0,5,1,14
2014-04-01 14:12:00,12,51,19,112
2014-04-01 14:13:00,10,10,6,9
2014-04-01 14:14:00,9,36,9,112
2014-04-01 14:15:00,13,7,15,70
2014-04-01 14:16:00,3,71,13,205
2014-04-01 14:17:00,6,3,1,65
2014-04-01 14:18:00,4,68,29,218
2014-04-01 14:19:00,2,0,2,8
2014-04-01 14:20:00,4,55,18,178
2014-04-01 14:21:00,3,0,1,23
2014-04-01 14:22:00,29,6,38,103
2014-04-01 14:23:00,3,14,16,13
2014-04-01 14:24:00,5,51,28,152
2014-04-01 14:25:00,12,6,23,5
2014-04-01 14:26:00,5,61,20,178
2014-04-01 14:27:00,9,3,9,14
2014-04-01 14:28:00,13,47,23,207
2014-04-01 14:29:00,1,13,2,28
2014-04-01 14:30:00,17,58,24,176
2014-04-01 14:31:00,8,2,0,5
2014-04-01 14:32:00,8,60,33,134
2014-04-01 14:33:00,0,1,4,21
2014-04-01 14:34:00,0,61,39,140
2014-04-01 14:35:00,1,11,22,8
2014-04-01 14:36:00,2,41,32,205
2014-04-01 14:37:00,2,0,16,60
2014-04-01 14:38:00,8,89,36,160
2014-04-01 14:39:00,4,3,11,30
2014-04-01 14:40:00,8,45,21,175
2014-04-01 14:41:00,8,15,5,44
2014-04-01 14:42:00,4,56,44,175
2014-04-01 14:43:00,1,4,4,44
2014-04-01 14:44:00,3,43,16,208
2014-04-01 14:45:00,0,5,24,40
2014-04-01 14:46:00,6,43,24,210
2014-04-01 14:47:00,0,5,22,41
2014-04-01 14:48:00,6,72,38,125
2014-04-01 14:49:00,0,2,7,36
2014-04-01 14:50:00,15,117,51,205
2014-04-01 14:51:00,0,0,12,62
2014-04-01 14:52:00,12,41,34,217
2014-04-01 14:53:00,1,4,18,64
2014-04-01 14:54:00,4,61,31,174
2014-04-01 14:55:00,3,0,12,50
2014-04-01 14:56:00,13,74,10,247
2014-04-01 14:57:00,0,1,16,32
2014-04-01 14:58:00,3,22,34,199
2014-04-01 14:59:00,0,1,26,82
2014-04-01 15:00:00,4,73,30,170
2014-04-01 15:01:00,3,6,23,30
2014-04-01 15:02:00,5,64,22,205
2014-04-01 15:03:00,0,3,2,29
2014-04-01 15:04:00,2,79,5,245
2014-04-01 15:05:00,1,0,1,51
2014-04-01 15:06:00,2,44,57,184
2014-04-01 15:07:00,6,7,14,40
2014-04-01 15:08:00,7,73,44,132
2014-04-01 15:09:00,0,11,1,46
2014-04-01 15:10:00,3,107,37,192
2014-04-01 15:11:00,1,4,14,17
2014-04-01 15:12:00,9,34,15,142
2014-04-01 15:13:00,1,11,11,31
2014-04-01 15:14:00,11,72,10,114
2014-04-01 15:15:00,1,10,5,58
2014-04-01 15:16:00,8,32,36,200
2014-04-01 15:17:00,2,0,44,16
2014-04-01 15:18:00,4,53,42,154
2014-04-01 15:19:00,1,7,8,40
2014-04-01 15:20:00,9,70,54,206
2014-04-01 15:21:00,0,7,18,51
2014-04-01 15:22:00,3,28,20,161
2014-04-01 15:23:00,0,2,31,21
2014-04-01 15:24:00,3,53,48,109
2014-04-01 15:25:00,2,1,28,51
2014-04-01 15:26:00,1,58,32,176
2014-04-01 15:27:00,2,2,18,64
2014-04-01 15:28:00,10,90,30,110
2014-04-01 15:29:00,3,2,25,10
2014-04-01 15:30:00,4,63,43,202
2014-04-01 15:31:00,3,0,10,28
2014-04-01 15:32:00,0,42,46,129
2014-04-01 15:33:00,11,9,37,61
2014-04-01 15:34:00,1,87,36,137
2014-04-01 15:35:00,8,12,7,49
2014-04-01 15:36:00,0,48,87,106
2014-04-01 15:37:00,0,0,29,114
2014-04-01 15:38:00,2,39,29,132
2014-04-01 15:39:00,4,0,34,22
2014-04-01 15:40:00,7,25,44,122
2014-04-01 15:41:00,2,5,26,71
2014-04-01 15:42:00,0,50,82,144
2014-04-01 15:43:00,1,2,53,69
2014-04-01 15:44:00,3,68,57,161
2014-04-01 15:45:00,0,14,19,65
2014-04-01 15:46:00,3,61,26,156
2014-04-01 15:47:00,1,4,17,47
2014-04-01 15:48:00,2,58,63,192
2014-04-01 15:49:00,0,1,32,25
2014-04-01 15:50:00,5,48,29,244
2014-04-01 15:51:00,1,1,14,11
2014-04-01 15:52:00,5,39,37,178
2014-04-01 15:53:00,10,0,30,98
2014-04-01 15:54:00,0,42,21,101
2014-04-01 15:55:00,5,4,13,10
2014-04-01 15:56:00,1,33,14,143
2014-04-01 15:57:00,2,12,28,12
2014-04-01 15:58:00,2,39,28,159
2014-04-01 15:59:00,1,16,26,28
2014-04-01 16:00:00,3,40,50,199
2014-04-01 16:01:00,0,2,13,103
2014-04-01 16:02:00,0,31,24,215
2014-04-01 16:03:00,0,0,19,80
2014-04-01 16:04:00,1,53,25,157
2014-04-01 16:05:00,0,7,47,55
2014-04-01 16:06:00,3,57,42,134
2014-04-01 16:07:00,2,3,64,53
2014-04-01 16:08:00,2,21,39,175
2014-04-01 16:09:00,0,1,36,60
2014-04-01 16:10:00,1,63,25,184
2014-04-01 16:11:00,0,0,11,22
2014-04-01 16:12:00,0,52,24,182
2014-04-01 16:13:00,0,0,17,60
2014-04-01 16:14:00,3,66,12,136
2014-04-01 16:15:00,0,7,32,23
2014-04-01 16:16:00,2,43,60,163
2014-04-01 16:17:00,0,0,26,17
2014-04-01 16:18:00,3,36,72,194
2014-04-01 16:19:00,0,0,59,25
2014-04-01 16:20:00,3,41,57,214
2014-04-01 16:21:00,1,17,5,62
2014-04-01 16:22:00,3,33,42,203
2014-04-01 16:23:00,7,3,26,19
2014-04-01 16:24:00,1,67,41,85
2014-04-01 16:25:00,0,0,42,73
2014-04-01 16:26:00,2,80,53,232
2014-04-01 16:27:00,1,5,41,56
2014-04-01 16:28:00,1,46,35,179
2014-04-01 16:29:00,1,23,26,24
2014-04-01 16:30:00,7,63,41,182
2014-04-01 16:31:00,2,4,46,15
2014-04-01 16:32:00,2,65,24,146
2014-04-01 16:33:00,3,0,8,64
2014-04-01 16:34:00,2,60,43,84
2014-04-01 16:35:00,0,9,48,28
2014-04-01 16:36:00,2,55,39,174
2014-04-01 16:37:00,0,0,12,26
2014-04-01 16:38:00,7,17,22,158
2014-04-01 16:39:00,1,0,32,33
2014-04-01 16:40:00,5,66,63,243
2014-04-01 16:41:00,2,0,39,37
2014-04-01 16:42:00,6,53,55,133
2014-04-01 16:43:00,3,2,24,54
2014-04-01 16:44:00,1,100,13,153
2014-04-01 16:45:00,1,2,15,39
2014-04-01 16:46:00,3,61,31,143
2014-04-01 16:47:00,1,1,41,48
2014-04-01 16:48:00,0,49,22,183
2014-04-01 16:49:00,1,2,54,19
2014-04-01 16:50:00,4,71,62,148
2014-04-01 16:51:00,2,2,26,57
2014-04-01 16:52:00,2,30,20,141
2014-04-01 16:53:00,0,0,16,34
2014-04-01 16:54:00,4,76,28,179
2014-04-01 16:55:00,0,12,7,77
2014-04-01 16:56:00,1,36,17,179
2014-04-01 16:57:00,0,9,31,50
2014-04-01 16:58:00,1,71,69,177
2014-04-01 16:59:00,0,9,44,24
2014-04-01 17:00:00,4,63,53,189
2014-04-01 17:01:00,0,1,17,37
2014-04-01 17:02:00,5,48,44,208
2014-04-01 17:03:00,1,11,11,13
2014-04-01 17:04:00,1,65,35,156
2014-04-01 17:05:00,5,0,54,74
2014-04-01 17:06:00,2,47,19,160
2014-04-01 17:07:00,0,2,18,63
2014-04-01 17:08:00,1,29,69,166
2014-04-01 17:09:00,0,0,11,58
2014-04-01 17:10:00,2,75,37,207
2014-04-01 17:11:00,0,0,28,21
2014-04-01 17:12:00,0,26,61,190
2014-04-01 17:13:00,0,18,14,58
2014-04-01 17:14:00,3,57,45,164
2014-04-01 17:15:00,0,8,33,37
2014-04-01 17:16:00,0,75,34,194
2014-04-01 17:17:00,5,6,5,49
2014-04-01 17:18:00,6,29,24,159
2014-04-01 17:19:00,0,4,7,37
2014-04-01 17:20:00,3,48,71,194
2014-04-01 17:21:00,0,8,19,42
2014-04-01 17:22:00,2,72,18,303
2014-04-01 17:23:00,0,1,19,36
2014-04-01 17:24:00,0,69,33,167
2014-04-01 17:25:00,0,4,66,7
2014-04-01 17:26:00,9,38,66,142
2014-04-01 17:27:00,10,1,61,24
2014-04-01 17:28:00,3,60,56,229
2014-04-01 17:29:00,6,22,35,59
2014-04-01 17:30:00,8,111,51,128
2014-04-01 17:31:00,2,2,17,53
2014-04-01 17:32:00,1,31,82,173
2014-04-01 17:33:00,3,1,42,49
2014-04-01 17:34:00,2,36,55,178
2014-04-01 17:35:00,0,1,31,47
2014-04-01 17:36:00,0,78,74,169
2014-04-01 17:37:00,10,7,59,27
2014-04-01 17:38:00,3,50,67,146
2014-04-01 17:39:00,3,15,60,64
2014-04-01 17:40:00,4,41,45,184
2014-04-01 17:41:00,4,5,17,38
2014-04-01 17:42:00,1,60,62,87
2014-04-01 17:43:00,0,17,24,24
2014-04-01 17:44:00,7,87,53,168
2014-04-01 17:45:00,5,0,23,27
2014-04-01 17:46:00,2,57,39,160
2014-04-01 17:47:00,1,4,39,43
2014-04-01 17:48:00,0,59,68,122
2014-04-01 17:49:00,0,15,72,72
2014-04-01 17:50:00,2,81,68,164
2014-04-01 17:51:00,0,9,20,51
2014-04-01 17:52:00,1,64,57,168
2014-04-01 17:53:00,0,13,25,8
2014-04-01 17:54:00,2,58,65,115
2014-04-01 17:55:00,4,7,6,38
2014-04-01 17:56:00,4,83,46,201
2014-04-01 17:57:00,0,2,17,84
2014-04-01 17:58:00,4,68,52,200
2014-04-01 17:59:00,1,15,32,17
2014-04-01 18:00:00,4,45,64,125
2014-04-01 18:01:00,0,0,60,32
2014-04-01 18:02:00,12,53,46,91
2014-04-01 18:03:00,4,1,67,12
2014-04-01 18:04:00,3,62,97,191
2014-04-01 18:05:00,0,0,42,22
2014-04-01 18:06:00,1,69,58,155
2014-04-01 18:07:00,0,2,17,33
2014-04-01 18:08:00,0,50,51,200
2014-04-01 18:09:00,0,0,60,22
2014-04-01 18:10:00,2,72,37,167
2014-04-01 18:11:00,0,9,66,21
2014-04-01 18:12:00,5,73,57,160
2014-04-01 18:13:00,4,5,65,44
2014-04-01 18:14:00,1,74,53,189
2014-04-01 18:15:00,10,13,54,25
2014-04-01 18:16:00,3,54,26,188
2014-04-01 18:17:00,3,6,68,14
2014-04-01 18:18:00,10,60,52,204
2014-04-01 18:19:00,2,13,5,41
2014-04-01 18:20:00,8,60,55,163
2014-04-01 18:21:00,4,17,48,64
2014-04-01 18:22:00,3,61,35,208
2014-04-01 18:23:00,2,22,80,23
2014-04-01 18:24:00,0,107,63,102
2014-04-01 18:25:00,3,13,23,43
2014-04-01 18:26:00,7,47,49,160
2014-04-01 18:27:00,2,17,18,21
2014-04-01 18:28:00,7,50,74,146
2014-04-01 18:29:00,1,14,28,24
2014-04-01 18:30:00,5,95,12,155
2014-04-01 18:31:00,1,14,26,67
2014-04-01 18:32:00,1,54,58,229
2014-04-01 18:33:00,6,14,30,63
2014-04-01 18:34:00,1,61,104,81
2014-04-01 18:35:00,0,32,24,34
2014-04-01 18:36:00,0,82,80,157
2014-04-01 18:37:00,0,15,21,51
2014-04-01 18:38:00,1,61,46,157
2014-04-01 18:39:00,2,20,17,42
2014-04-01 18:40:00,3,45,67,163
2014-04-01 18:41:00,0,8,37,32
2014-04-01 18:42:00,1,47,37,113
2014-04-01 18:43:00,0,1,34,46
2014-04-01 18:44:00,1,46,36,117
2014-04-01 18:45:00,17,0,10,20
2014-04-01 18:46:00,2,60,25,150
2014-04-01 18:47:00,0,2,68,75
2014-04-01 18:48:00,0,50,38,163
2014-04-01 18:49:00,0,2,46,40
2014-04-01 18:50:00,1,86,46,168
2014-04-01 18:51:00,0,21,19,36
2014-04-01 18:52:00,1,76,101,147
2014-04-01 18:53:00,0,11,22,38
2014-04-01 18:54:00,1,101,46,114
2014-04-01 18:55:00,5,20,21,15
2014-04-01 18:56:00,2,61,74,140
2014-04-01 18:57:00,0,9,18,9
2014-04-01 18:58:00,4,54,67,168
2014-04-01 18:59:00,1,3,56,9
2014-04-01 19:00:00,3,53,48,117
2014-04-01 19:01:00,4,9,28,18
2014-04-01 19:02:00,4,39,43,95
2014-04-01 19:03:00,0,1,34,62
2014-04-01 19:04:00,0,59,46,151
2014-04-01 19:05:00,0,9,26,48
2014-04-01 19:06:00,1,48,52,167
2014-04-01 19:07:00,10,0,45,28
2014-04-01 19:08:00,5,44,101,117
2014-04-01 19:09:00,0,8,39,29
2014-04-01 19:10:00,1,50,77,78
2014-04-01 19:11:00,4,16,55,30
2014-04-01 19:12:00,1,84,49,119
2014-04-01 19:13:00,1,4,5,45
2014-04-01 19:14:00,4,37,24,46
2014-04-01 19:15:00,0,7,29,27
2014-04-01 19:16:00,7,33,48,125
2014-04-01 19:17:00,0,20,80,17
2014-04-01 19:18:00,3,51,96,78
2014-04-01 19:19:00,0,3,77,85
2014-04-01 19:20:00,3,41,59,58
2014-04-01 19:21:00,0,6,74,41
2014-04-01 19:22:00,1,27,42,43
2014-04-01 19:23:00,0,0,58,14
2014-04-01 19:24:00,0,97,70,53
2014-04-01 19:25:00,7,2,11,34
2014-04-01 19:26:00,4,44,46,140
2014-04-01 19:27:00,3,0,32,18
2014-04-01 19:28:00,1,68,88,65
2014-04-01 19:29:00,1,1,41,23
2014-04-01 19:30:00,2,75,83,81
2014-04-01 19:31:00,0,24,69,27
2014-04-01 19:32:00,0,51,47,96
2014-04-01 19:33:00,0,11,19,40
2014-04-01 19:34:00,4,67,48,82
2014-04-01 19:35:00,0,1,33,11
2014-04-01 19:36:00,0,31,53,103
2014-04-01 19:37:00,0,0,39,15
2014-04-01 19:38:00,1,73,54,114
2014-04-01 19:39:00,0,1,13,27
2014-04-01 19:40:00,12,29,59,87
2014-04-01 19:41:00,1,13,41,10
2014-04-01 19:42:00,4,66,97,80
2014-04-01 19:43:00,4,6,26,40
2014-04-01 19:44:00,0,71,90,122
2014-04-01 19:45:00,1,1,53,42
2014-04-01 19:46:00,0,85,83,159
2014-04-01 19:47:00,4,1,48,25
2014-04-01 19:48:00,2,47,67,92
2014-04-01 19:49:00,0,1,36,12
2014-04-01 19:50:00,10,34,38,86
2014-04-01 19:51:00,1,10,59,38
2014-04-01 19:52:00,3,47,66,138
2014-04-01 19:53:00,0,1,20,67
2014-04-01 19:54:00,3,76,49,83
2014-04-01 19:55:00,0,6,17,22
2014-04-01 19:56:00,0,85,33,34
2014-04-01 19:57:00,0,12,61,58
2014-04-01 19:58:00,1,48,65,37
2014-04-01 19:59:00,0,2,26,40
2014-04-01 20:00:00,13,87,30,66
2014-04-01 20:01:00,0,7,31,30
2014-04-01 20:02:00,9,65,115,41
2014-04-01 20:03:00,2,11,24,29
2014-04-01 20:04:00,4,63,21,53
2014-04-01 20:05:00,3,13,49,37
2014-04-01 20:06:00,2,75,59,77
2014-04-01 20:07:00,0,0,55,39
2014-04-01 20:08:00,0,56,52,48
2014-04-01 20:09:00,0,9,38,15
2014-04-01 20:10:00,15,74,87,39
2014-04-01 20:11:00,2,6,19,51
2014-04-01 20:12:00,0,50,45,133
2014-04-01 20:13:00,0,4,12,11
2014-04-01 20:14:00,1,80,29,74
2014-04-01 20:15:00,0,2,41,27
2014-04-01 20:16:00,1,56,57,93
2014-04-01 20:17:00,1,1,40,39
2014-04-01 20:18:00,11,52,68,137
2014-04-01 20:19:00,6,3,50,19
2014-04-01 20:20:00,5,47,94,75
2014-04-01 20:21:00,1,12,59,14
2014-04-01 20:22:00,3,46,30,159
2014-04-01 20:23:00,0,14,16,23
2014-04-01 20:24:00,0,59,30,101
2014-04-01 20:25:00,0,21,12,35
2014-04-01 20:26:00,3,35,86,103
2014-04-01 20:27:00,7,6,102,44
2014-04-01 20:28:00,3,81,151,141
2014-04-01 20:29:00,0,10,82,29
2014-04-01 20:30:00,1,56,83,114
2014-04-01 20:31:00,6,13,32,41
2014-04-01 20:32:00,1,52,38,146
2014-04-01 20:33:00,0,2,67,77
2014-04-01 20:34:00,1,59,38,93
2014-04-01 20:35:00,0,8,6,15
2014-04-01 20:36:00,0,36,73,180
2014-04-01 20:37:00,0,1,46,34
2014-04-01 20:38:00,16,79,62,135
2014-04-01 20:39:00,13,6,42,16
2014-04-01 20:40:00,4,72,40,142
2014-04-01 20:41:00,2,1,42,46
2014-04-01 20:42:00,2,36,54,138
2014-04-01 20:43:00,0,9,7,32
2014-04-01 20:44:00,2,105,28,107
2014-04-01 20:45:00,2,24,30,45
2014-04-01 20:46:00,2,37,65,134
2014-04-01 20:47:00,2,11,15,15
2014-04-01 20:48:00,2,34,66,72
2014-04-01 20:49:00,0,20,29,9
2014-04-01 20:50:00,4,47,53,80
2014-04-01 20:51:00,10,8,44,17
2014-04-01 20:52:00,0,50,47,163
2014-04-01 20:53:00,4,15,30,26
2014-04-01 20:54:00,14,88,34,34
2014-04-01 20:55:00,3,5,34,30
2014-04-01 20:56:00,2,49,80,109
2014-04-01 20:57:00,6,22,12,39
2014-04-01 20:58:00,5,60,50,90
2014-04-01 20:59:00,0,5,111,44
2014-04-01 21:00:00,3,44,58,76
2014-04-01 21:01:00,0,2,32,25
2014-04-01 21:02:00,3,66,74,76
2014-04-01 21:03:00,0,9,26,24
2014-04-01 21:04:00,10,61,48,87
2014-04-01 21:05:00,1,9,46,23
2014-04-01 21:06:00,14,57,69,83
2014-04-01 21:07:00,0,2,77,39
2014-04-01 21:08:00,1,49,66,87
2014-04-01 21:09:00,0,9,40,22
2014-04-01 21:10:00,4,72,51,80
2014-04-01 21:11:00,11,5,26,31
2014-04-01 21:12:00,1,57,54,82
2014-04-01 21:13:00,0,8,6,67
2014-04-01 21:14:00,15,54,27,91
2014-04-01 21:15:00,3,5,21,30
2014-04-01 21:16:00,4,59,68,73
2014-04-01 21:17:00,8,8,23,12
2014-04-01 21:18:00,28,42,118,53
2014-04-01 21:19:00,15,9,32,4
2014-04-01 21:20:00,3,64,61,60
2014-04-01 21:21:00,3,23,35,4
2014-04-01 21:22:00,3,40,70,75
2014-04-01 21:23:00,0,10,19,5
2014-04-01 21:24:00,3,83,43,63
2014-04-01 21:25:00,13,16,59,22
2014-04-01 21:26:00,3,49,52,69
2014-04-01 21:27:00,0,11,14,16
2014-04-01 21:28:00,19,42,85,68
2014-04-01 21:29:00,4,16,24,7
2014-04-01 21:30:00,5,58,90,57
2014-04-01 21:31:00,1,15,34,8
2014-04-01 21:32:00,1,64,66,88
2014-04-01 21:33:00,0,23,11,19
2014-04-01 21:34:00,4,103,70,69
2014-04-01 21:35:00,2,9,29,23
2014-04-01 21:36:00,0,96,40,62
2014-04-01 21:37:00,0,11,67,12
2014-04-01 21:38:00,6,31,107,66
2014-04-01 21:39:00,0,9,31,19
2014-04-01 21:40:00,3,41,56,87
2014-04-01 21:41:00,0,3,67,21
2014-04-01 21:42:00,2,62,57,78
2014-04-01 21:43:00,2,10,34,19
2014-04-01 21:44:00,2,112,64,23
2014-04-01 21:45:00,7,4,21,27
